Protein_key,DegreeCentrality,EigenvectorCentrality,BetweennessCentrality,ClosenessCentrality,Clustering
4932.YLR455W,0.05644791188618633,0.007727348344004363,6.125689533869776e-05,0.4948898478310243,0.26141451631907625
4932.YMR225C,0.05507113354749886,0.008423555191409606,1.8390001345162556e-05,0.49440326728180306,0.5851439182915507
4932.YOL133W,0.09423282851460915,0.013398334877340837,0.00022472255907903636,0.5080438330613196,0.27375673107380427
4932.YAR075W,0.096374483708123,0.016444187258254854,0.0002931229988498368,0.5126254705144291,0.4019633078456608
4932.YPL260W,0.0783233899342206,0.01284774468563713,9.739867657529105e-05,0.5024596464258263,0.33351424902152643
4932.YPR030W,0.045433685176686556,0.004122539303964736,7.517565467942077e-05,0.48699992550100574,0.24422149422149422
4932.YDR309C,0.031512926418846565,0.003311560960174312,2.2189792338189705e-05,0.4804144925406041,0.35784986976083355
4932.YCR034W,0.066850237111825,0.009075865616006281,0.00010426851258578604,0.5018039456513396,0.253805135095417
4932.YMR105C,0.1138136759981643,0.012346717052576775,0.0003275697721663724,0.5163507109004739,0.2799497821965586
4932.YOR271C,0.046963438886339304,0.007715595984754574,2.3629187414860707e-05,0.48739934387116013,0.3620957612143663
4932.YBR078W,0.09973994186935904,0.015709864494392083,0.0003456221038580817,0.5129875225614062,0.3058908899003892
4932.YMR168C,0.046963438886339304,0.005897313765810939,8.064899630492421e-05,0.49518975835164003,0.24315002874113814
4932.YDR232W,0.08964356738565092,0.010270460575731307,0.0002926298915749388,0.5077675935995029,0.24544791575508298
4932.YBR033W,0.042068227015450516,0.005736488859460222,0.0001874519893799182,0.4886380624906563,0.2648440610484406
4932.YNR076W,0.05216460149915864,0.004991443650631173,7.080908632272109e-05,0.4959787556904401,0.33301707779886147
4932.YER089C,0.09086737035337311,0.013679517211611404,0.00010623086173152598,0.5048266275388061,0.34049318366350406
4932.YAL028W,0.017133241548110755,0.0017788977859785815,1.0487518908684694e-05,0.47642300123897674,0.21798584298584298
4932.YHR161C,0.03747896588649228,0.004450504607039136,2.152940831107238e-05,0.4856973029199792,0.2929073268651723
4932.YGR282C,0.05675386262811688,0.006852533693141536,8.015289875532022e-05,0.49984707141764795,0.24362205871639833
4932.YJL178C,0.19259599204528072,0.02669575314300833,0.0005706062293928248,0.5402032889843814,0.2601365557493203
4932.YOR002W,0.04589261128958238,0.003661760444317667,7.75854780233482e-05,0.4901769646070786,0.21505016722408027
4932.YMR122W-A,0.01529753709652746,0.001257855850591985,3.881020443050765e-05,0.4835059171597633,0.15656565656565657
4932.YPR056W,0.03962062108000612,0.004769900414774472,3.091683063250954e-05,0.48812724014336917,0.37508604950465413
4932.YNL035C,0.03625516291877008,0.0057538251016373545,1.3240418867711524e-05,0.4820085533107211,0.651648430236716
4932.YER048W-A,0.06776808933761665,0.010043834691206718,4.340722045421329e-05,0.4996178538673189,0.28900033706832273
4932.YDR239C,0.0879608383050329,0.015060496678968366,2.9903657230095276e-05,0.5063908900766907,0.440842296621724
4932.YPL252C,0.10524705522410893,0.013352473263503835,0.00020628599326517785,0.510822849105259,0.2735139297924918
4932.YHR180C-B,0.0379378919993881,0.00011988557169660506,2.6972423156928187e-05,0.38815984799002434,0.7178398850724826
