Locus,Sequence_Length,Aromaticity,Sec_Struct_Helix,Sec_Struct_Turn,Sec_Struct_Sheet_x,Percent_A,Percent_C_x,Percent_D,Percent_E,Percent_F,Percent_G,Percent_H,Percent_I,Percent_K,Percent_L,Percent_M,Percent_N,Percent_P,Percent_Q,Percent_R,Percent_S,Percent_T,Percent_V,Percent_W,Percent_Y,IsoelectricPoint,Tiny_Number,Small_Number,Aliphatic_Number,Aromatic_Number,Non-polar_Number,Polar_Number,Charged_Number,Basic_Number,Acidic_Number,predict_xgboost,predict_rfc,Local Average Connectivity_y,Density of Maximum neighborhood Component_y,Topology Potential_y,Edge Clustering Coefficient_y,DegreeCentrality_y,EigenvectorCentrality_y,BetweennessCentrality_y,ClosenessCentrality_y,Clustering_y,predict_rfc_over,predict_rfc_under
6183.A0A5K4F0H9,652,0.0935582822085889,0.312883435582822,0.3742331288343558,0.312883435582822,0.0766871165644171,0.0153374233128834,0.053680981595092,0.0383435582822085,0.0245398773006134,0.0828220858895705,0.0460122699386503,0.0659509202453987,0.0552147239263803,0.0797546012269938,0.0260736196319018,0.0490797546012269,0.0521472392638036,0.0368098159509202,0.0552147239263803,0.0812883435582822,0.0352760736196319,0.0567484662576687,0.0184049079754601,0.0506134969325153,9.0472,190,328,182,91,358,294,162,102,60,1,1,0.2986817476114539,0.3015975970410866,401.392686038469,0.3691617704358633,0.074594046008119,0.0073270656882185,0.0001209393387936,0.5048095540010432,0.3015975970410866,1,1
6183.A0A5K4F0I6,1012,0.0523715415019762,0.308300395256917,0.4387351778656126,0.2529644268774703,0.0533596837944664,0.0197628458498023,0.0592885375494071,0.0513833992094861,0.025691699604743,0.0632411067193675,0.0197628458498023,0.0632411067193675,0.0849802371541501,0.0928853754940711,0.0177865612648221,0.0642292490118577,0.050395256916996,0.0355731225296442,0.0573122529644268,0.116600790513834,0.0494071146245059,0.0484189723320158,0.0098814229249011,0.016798418972332,9.7379,306,531,261,73,467,545,276,164,112,1,1,0.2801181352088097,0.3419133336542009,369.1271169799034,0.4090703201134558,0.0668132611637347,0.005980189029132,6.29753921962407e-05,0.4961539619538306,0.3419133336542009,1,1
6183.A0A5K4F0J4,1380,0.0985507246376811,0.327536231884058,0.3391304347826087,0.3333333333333333,0.0369565217391304,0.0195652173913043,0.0579710144927536,0.0557971014492753,0.0507246376811594,0.0420289855072463,0.0289855072463768,0.0702898550724637,0.0413043478260869,0.1188405797101449,0.017391304347826,0.0637681159420289,0.044927536231884,0.0420289855072463,0.0565217391304347,0.0891304347826087,0.0681159420289855,0.0478260869565217,0.0094202898550724,0.0384057971014492,6.4253,353,649,378,176,685,695,332,175,157,1,1,0.2498106537803433,0.3463395638629283,218.00855618738527,0.3588036157606052,0.0274864682002706,0.0022638545311748,2.284146645732464e-05,0.4770025971746433,0.3378537511870845,1,1
6183.A0A5K4F0L3,390,0.0641025641025641,0.3358974358974359,0.3692307692307692,0.2948717948717949,0.0487179487179487,0.0307692307692307,0.0666666666666666,0.0666666666666666,0.0307692307692307,0.0512820512820512,0.0333333333333333,0.0512820512820512,0.0589743589743589,0.0948717948717948,0.0205128205128205,0.0564102564102564,0.0435897435897435,0.0487179487179487,0.0564102564102564,0.0923076923076923,0.041025641025641,0.0743589743589743,0.0076923076923076,0.0256410256410256,6.4347,103,197,105,38,187,203,110,58,52,1,1,0.3625167381555246,0.3855351868627467,539.7033281272483,0.4603452933214136,0.1118064952638701,0.0147533333999901,9.236523023727072e-05,0.515312512190609,0.3855351868627467,1,1
6183.A0A5K4F0N4,492,0.073170731707317,0.3658536585365854,0.3292682926829269,0.3048780487804878,0.0853658536585365,0.0223577235772357,0.065040650406504,0.0548780487804878,0.0223577235772357,0.0589430894308943,0.0386178861788617,0.040650406504065,0.0386178861788617,0.1077235772357723,0.0101626016260162,0.0426829268292682,0.0447154471544715,0.0386178861788617,0.0691056910569105,0.0792682926829268,0.0711382113821138,0.0589430894308943,0.0264227642276422,0.024390243902439,6.8044,156,260,144,55,247,245,131,72,59,1,1,0.2822759324601947,0.3902374115834442,326.6333447602236,0.427095315586304,0.0553958051420839,0.0046801808192731,4.296968047690719e-05,0.4928906168967095,0.3902374115834442,1,1
6183.A0A5K4F0N6,2335,0.0338329764453961,0.4689507494646681,0.3254817987152034,0.2055674518201284,0.0505353319057815,0.0098501070663811,0.0535331905781584,0.1250535331905781,0.0115631691648822,0.0218415417558886,0.0179871520342612,0.0535331905781584,0.0903640256959314,0.1319057815845824,0.0179871520342612,0.0715203426124197,0.0149892933618843,0.0775160599571734,0.0659528907922912,0.0732334047109207,0.0471092077087794,0.043254817987152,0.0059957173447537,0.0162740899357601,5.5101,473,901,652,121,882,1453,824,407,417,1,1,0.3948705443541155,0.4183793914383284,516.6860003253043,0.4824505751361495,0.1054634641407307,0.014910566226636,0.0002436548158589,0.5145866560241288,0.4183793914383284,1,1
6183.A0A5K4F0P3,176,0.0852272727272727,0.3863636363636363,0.3238636363636363,0.2897727272727273,0.0681818181818181,0.0170454545454545,0.0454545454545454,0.0397727272727272,0.034090909090909,0.0454545454545454,0.0397727272727272,0.0795454545454545,0.0681818181818181,0.096590909090909,0.034090909090909,0.0454545454545454,0.0284090909090909,0.0795454545454545,0.0681818181818181,0.0909090909090909,0.0284090909090909,0.0397727272727272,0.0056818181818181,0.0454545454545454,9.9846,44,72,50,22,87,89,46,31,15,1,1,0.3273503975043941,0.3513712606168647,406.2724228955236,0.4317074144755909,0.0763700947225981,0.0082342622308051,6.763644554179354e-05,0.5018622671742147,0.3513712606168647,1,1
6183.A0A5K4F0P7,232,0.043103448275862,0.3060344827586206,0.396551724137931,0.2974137931034483,0.043103448275862,0.0086206896551724,0.0775862068965517,0.0646551724137931,0.021551724137931,0.043103448275862,0.0301724137931034,0.1034482758620689,0.0603448275862069,0.0948275862068965,0.0129310344827586,0.0689655172413793,0.0344827586206896,0.0474137931034482,0.043103448275862,0.1120689655172413,0.0387931034482758,0.0732758620689655,0.0,0.021551724137931,5.1332,57,116,73,17,106,126,64,31,33,1,1,0.3305039812856547,0.2837172902630505,581.227049961521,0.3872365196817429,0.1225473612990527,0.0130754664012252,0.0002114291874643,0.5217521936783075,0.2837172902630505,1,1
6183.A0A5K4F0Q6,453,0.0463576158940397,0.3598233995584988,0.3509933774834436,0.2891832229580574,0.0706401766004415,0.0286975717439293,0.0640176600441501,0.0640176600441501,0.0154525386313465,0.0662251655629139,0.0264900662251655,0.0463576158940397,0.086092715231788,0.108167770419426,0.0331125827814569,0.0375275938189845,0.0331125827814569,0.0220750551876379,0.0618101545253863,0.0640176600441501,0.0551876379690949,0.086092715231788,0.0088300220750551,0.0220750551876379,8.641,129,229,141,33,235,218,137,79,58,1,1,0.2875259666687103,0.3653318785523336,509.6330191624247,0.4801936448213787,0.1038565629228687,0.0082909970301205,0.0001572192070582,0.5118828116103055,0.3653318785523336,1,1
6183.A0A5K4F0S8,354,0.0988700564971751,0.3446327683615819,0.3333333333333333,0.3220338983050848,0.059322033898305,0.0225988700564971,0.0677966101694915,0.0847457627118644,0.0536723163841807,0.0508474576271186,0.0141242937853107,0.0677966101694915,0.0932203389830508,0.0903954802259887,0.019774011299435,0.0423728813559322,0.019774011299435,0.0451977401129943,0.0451977401129943,0.059322033898305,0.0621468926553672,0.0564971751412429,0.0112994350282485,0.0338983050847457,5.8063,90,156,97,40,172,182,108,54,54,1,1,0.3135097608331537,0.2940939060939061,437.30895390277135,0.4290591682309957,0.0846583220568335,0.0091932575398106,0.0002077716897149,0.5045916631369198,0.2940939060939061,1,1
6183.A0A5K4F0T9,1103,0.0752493200362647,0.3082502266545784,0.3907524932003626,0.3009972801450589,0.0244786944696282,0.027198549410698,0.0525838621940163,0.0689029918404351,0.0299184043517679,0.0317316409791477,0.0154125113327289,0.0725294650951949,0.0752493200362647,0.1115140525838622,0.0190389845874886,0.0879419764279238,0.0453309156844968,0.0489573889392565,0.0353581142339075,0.0979147778785131,0.0743427017225748,0.0362647325475974,0.0090661831368993,0.0362647325475974,6.2009,282,527,270,100,489,614,273,139,134,1,1,0.2683084976428649,0.324674264175102,369.5886702636201,0.3937620363493376,0.0662212449255751,0.0053771182312964,0.0001213880988036,0.5011093339429962,0.324674264175102,1,1
6183.A0A5K4F0U0,1105,0.0389140271493212,0.4497737556561085,0.3203619909502262,0.2298642533936651,0.0705882352941176,0.0190045248868778,0.0470588235294117,0.1049773755656108,0.0144796380090497,0.0180995475113122,0.0244343891402714,0.0434389140271493,0.0769230769230769,0.1140271493212669,0.0199095022624434,0.0434389140271493,0.0334841628959276,0.0733031674208144,0.0669683257918552,0.1013574660633484,0.0615384615384615,0.0425339366515837,0.004524886877828,0.0199095022624434,6.782,299,483,299,70,442,663,354,186,168,1,1,0.3270356265984787,0.3042473461078112,421.3926733166088,0.3470757962122551,0.0800067658998646,0.0089264334391497,7.090236908916462e-05,0.5060770411929072,0.3042473461078112,1,1
6183.A0A5K4F0U3,1167,0.0874035989717223,0.3187660668380462,0.3564695801199657,0.324764353041988,0.0419880034275921,0.0137103684661525,0.0437017994858611,0.0634104541559554,0.0377035132819194,0.0317052270779777,0.0342759211653813,0.0771208226221079,0.0651242502142245,0.1131105398457583,0.0171379605826906,0.0796915167095115,0.0317052270779777,0.0385604113110539,0.0445586975149957,0.104541559554413,0.0719794344473007,0.040274207369323,0.0034275921165381,0.0462724935732647,7.9171,308,536,318,142,530,637,293,168,125,1,1,0.2530342462977947,0.4150621496466,235.50780996881943,0.4264201841211765,0.0316305818673883,0.0023246308768518,1.1188451076669108e-05,0.4816802493430637,0.4150621496466,1,1
6183.A0A5K4F0U5,326,0.1196319018404908,0.3006134969325154,0.352760736196319,0.3466257668711656,0.0460122699386503,0.0429447852760736,0.0490797546012269,0.0490797546012269,0.0644171779141104,0.0214723926380368,0.0306748466257668,0.0490797546012269,0.0490797546012269,0.1226993865030674,0.0122699386503067,0.058282208588957,0.0521472392638036,0.0429447852760736,0.0276073619631901,0.1226993865030674,0.0429447852760736,0.0613496932515337,0.0122699386503067,0.0429447852760736,6.1568,90,162,91,49,172,154,67,35,32,1,1,0.3211272072741818,0.279686258087123,429.4194306357744,0.3554255426329893,0.0818673883626522,0.0088846952047859,0.0001305998400092,0.5088083065614623,0.279686258087123,1,1
6183.A0A5K4F0U6,878,0.0808656036446469,0.2904328018223234,0.3701594533029613,0.3394077448747152,0.0398633257403189,0.0273348519362186,0.0444191343963553,0.0478359908883826,0.0353075170842824,0.0626423690205011,0.0387243735763098,0.0706150341685649,0.030751708428246,0.0774487471526196,0.0193621867881549,0.0671981776765375,0.0660592255125284,0.0546697038724373,0.05125284738041,0.0990888382687927,0.0626423690205011,0.0592255125284738,0.0091116173120728,0.0364464692482915,6.8986,256,464,217,105,442,436,187,106,81,1,1,0.3376689330275419,0.3437162702071424,524.7824273540834,0.44866364905969,0.1079161028416779,0.0130593453839862,0.0002506820424409,0.5131635859512821,0.3437162702071424,1,1
6183.A0A5K4F0V2,1205,0.104564315352697,0.2813278008298755,0.3933609958506224,0.3253112033195021,0.0232365145228215,0.0058091286307053,0.0473029045643153,0.0390041493775933,0.0406639004149377,0.0398340248962655,0.0373443983402489,0.0771784232365145,0.0655601659751037,0.1095435684647302,0.0240663900414937,0.1037344398340249,0.0414937759336099,0.0556016597510373,0.0298755186721991,0.0954356846473029,0.0663900414937759,0.0340248962655601,0.0099585062240663,0.0539419087136929,8.9248,278,551,294,171,554,651,264,160,104,1,1,0.3078660889688759,0.2256524621782894,344.5055503256206,0.2676133931912675,0.0597090663058186,0.0058643103464836,0.000200206348559,0.4976959279473863,0.2256524621782894,1,1
6183.A0A5K4F0W6,388,0.0927835051546391,0.3092783505154639,0.3634020618556701,0.3273195876288659,0.0412371134020618,0.0206185567010309,0.0463917525773195,0.0618556701030927,0.0386597938144329,0.0592783505154639,0.0231958762886597,0.0670103092783505,0.0618556701030927,0.1082474226804123,0.0360824742268041,0.0489690721649484,0.0592783505154639,0.0283505154639175,0.0335051546391752,0.0876288659793814,0.0541237113402061,0.0695876288659793,0.018041237113402,0.0360824742268041,6.4091,102,189,111,45,215,173,88,46,42,1,1,0.2276230715999738,0.38764827716061,299.9423519614589,0.4148291286951416,0.0480378890392422,0.0027728998646086,2.467850017408788e-05,0.4922679657889573,0.3835606229972427,1,1
6183.A0A5K4F0X3,2958,0.0696416497633536,0.2893847194050034,0.3948613928329952,0.3157538877620013,0.0297498309668695,0.0172413793103448,0.0510480054090601,0.0425963488843813,0.0317782285327924,0.0554428668018931,0.0382014874915483,0.0686274509803921,0.0354969574036511,0.0916159567275186,0.024340770791075,0.0878972278566599,0.0439486139283299,0.0557809330628803,0.0453008789722785,0.1210277214334009,0.079445571331981,0.0425963488843813,0.0077755240027045,0.0300878972278566,6.783,896,1563,688,319,1311,1647,629,352,277,1,1,0.303244286406895,0.3230989090319777,406.44575061251015,0.3739494967450079,0.0765392422192151,0.0084382592508237,9.466294468775864e-05,0.5010663774187201,0.3216716374126045,1,1
6183.A0A5K4F0X8,881,0.0737797956867196,0.322360953461975,0.3836549375709421,0.2939841089670828,0.0272417707150964,0.0227014755959137,0.0556186152099886,0.0601589103291713,0.0374574347332576,0.0317820658342792,0.0238365493757094,0.0805902383654937,0.0692395005675368,0.1259931895573212,0.0158910329171396,0.0805902383654937,0.0272417707150964,0.0646992054483541,0.0283768444948921,0.1191827468785471,0.0544835414301929,0.0385925085130533,0.0045402951191827,0.0317820658342792,6.0777,225,403,240,86,391,490,209,107,102,1,1,0.32533669794418,0.3465932861281698,420.03127170648753,0.4332082901890846,0.0800067658998646,0.008602006220796,7.510133731346835e-05,0.5033749419374852,0.3465932861281698,1,1
6183.A0A5K4F123,183,0.0928961748633879,0.3224043715846995,0.3934426229508196,0.2841530054644808,0.0655737704918032,0.0163934426229508,0.0601092896174863,0.0655737704918032,0.0710382513661202,0.0765027322404371,0.0218579234972677,0.0437158469945355,0.0710382513661202,0.1092896174863388,0.0218579234972677,0.0437158469945355,0.0437158469945355,0.0163934426229508,0.0437158469945355,0.0983606557377049,0.0382513661202185,0.0710382513661202,0.0054644808743169,0.0163934426229508,6.4833,54,94,53,21,99,84,48,25,23,1,1,0.2359264684629068,0.2252486447261706,338.9063146236,0.2837240222944941,0.0579330175913396,0.0038243365035453,0.0001588920538492,0.4990983072858369,0.2252486447261706,1,1
6183.A0A5K4F138,374,0.0508021390374331,0.3609625668449198,0.3529411764705882,0.286096256684492,0.0588235294117647,0.0106951871657754,0.0641711229946524,0.0668449197860962,0.0320855614973262,0.0614973262032085,0.0240641711229946,0.0588235294117647,0.0508021390374331,0.1256684491978609,0.0160427807486631,0.0427807486631016,0.0401069518716577,0.0401069518716577,0.053475935828877,0.0935828877005347,0.0641711229946524,0.0775401069518716,0.0,0.0187165775401069,5.4484,108,192,120,28,187,187,97,48,49,1,1,0.2771611236342613,0.4450744672278265,283.29864043539976,0.4588419156416979,0.0442320703653585,0.0031252039261412,1.266835023337085e-05,0.4866733129992988,0.4450744672278265,1,1
6183.A0A5K4F157,773,0.0685640362225097,0.3544631306597672,0.3609314359637774,0.2846054333764554,0.0633893919793014,0.0142302716688227,0.0491591203104786,0.055627425614489,0.0349288486416558,0.0530401034928848,0.0323415265200517,0.0530401034928848,0.056921086675291,0.1073738680465718,0.0258732212160414,0.0413971539456662,0.056921086675291,0.038809831824062,0.0633893919793014,0.1034928848641656,0.0465717981888745,0.0698576972833117,0.0051746442432082,0.0284605433376455,9.0431,217,385,227,78,396,377,199,118,81,1,1,0.343211575071122,0.3458563510126742,629.8696226745633,0.4786789977899457,0.1356562922868741,0.0169007910337346,0.0001759201796047,0.5255047941902435,0.3458563510126742,1,1
6183.A0A5K4F161,764,0.0693717277486911,0.3337696335078534,0.3730366492146597,0.2931937172774868,0.0196335078534031,0.0183246073298429,0.0510471204188481,0.1020942408376963,0.031413612565445,0.0287958115183246,0.0183246073298429,0.0798429319371727,0.0759162303664921,0.0929319371727748,0.0196335078534031,0.0916230366492146,0.0248691099476439,0.0510471204188481,0.0484293193717277,0.1007853403141361,0.0641361256544502,0.0431937172774869,0.006544502617801,0.031413612565445,5.1436,177,338,180,67,303,461,226,109,117,1,1,0.2827843969058752,0.2937438905180841,275.56357664535454,0.3511331808009494,0.0419485791610284,0.0038371553821185,7.008269178628251e-05,0.4874647507112066,0.2937438905180841,1,1
6183.A0A5K4F169,589,0.0628183361629881,0.3820033955857385,0.3378607809847198,0.2801358234295416,0.0407470288624787,0.0220713073005093,0.0492359932088285,0.1052631578947368,0.0186757215619694,0.032258064516129,0.0220713073005093,0.0713073005093378,0.0713073005093378,0.1137521222410865,0.0152801358234295,0.0679117147707979,0.0373514431239388,0.0492359932088285,0.0577249575551782,0.0797962648556876,0.0628183361629881,0.0390492359932088,0.0135823429541595,0.030560271646859,5.4885,140,254,156,50,256,333,180,89,91,1,1,0.2793902040937641,0.3731656184486373,267.2267898760251,0.4078931296184747,0.0403416779431664,0.0036615670188245,1.5752936139926155e-05,0.4827742990524946,0.3731656184486373,1,1
6183.A0A5K4F178,1948,0.0559548254620123,0.2705338809034907,0.4286447638603696,0.3008213552361396,0.0297741273100616,0.0107802874743326,0.042094455852156,0.047741273100616,0.0236139630390143,0.0251540041067761,0.0349075975359342,0.0749486652977412,0.0559548254620123,0.0775154004106776,0.021047227926078,0.1083162217659137,0.0467145790554414,0.0441478439425051,0.0503080082135523,0.1504106776180698,0.0908624229979466,0.0333675564681724,0.0071868583162217,0.0251540041067761,9.4014,598,1047,420,177,731,1217,450,275,175,1,1,0.3453207475907469,0.3555662047413815,566.3316730265491,0.4711933187888796,0.1189952638700947,0.0151203183981392,0.0002931256156107,0.517090395061755,0.3555662047413815,1,1
6183.A0A5K4F181,1446,0.0753803596127247,0.297372060857538,0.3955739972337483,0.3070539419087136,0.0470262793914246,0.0318118948824343,0.0594744121715076,0.0580912863070539,0.0428769017980636,0.0394190871369294,0.0304287690179806,0.0573997233748271,0.0691562932226832,0.0795297372060857,0.0145228215767634,0.0656984785615491,0.0601659751037344,0.0345781466113416,0.0636237897648686,0.1016597510373444,0.0615491009681881,0.0504840940525587,0.0096818810511756,0.0228215767634854,8.4084,407,748,339,153,659,787,406,236,170,1,1,0.2796402571190329,0.2676206322795341,310.26319102327045,0.3063995014025031,0.0509979702300406,0.004879061197039,0.0001098876105165,0.4917916642781607,0.2658468455066858,1,1
6183.A0A5K4F1C5,1558,0.0622593068035943,0.3677792041078305,0.3517329910141206,0.2804878048780487,0.0603337612323491,0.0269576379974326,0.0481386392811296,0.0937098844672657,0.0320924261874197,0.0295250320924261,0.0295250320924261,0.0558408215661104,0.0648267008985879,0.0937098844672657,0.0166880616174582,0.0738125802310654,0.0404364569961489,0.055198973042362,0.0481386392811296,0.0949935815147625,0.0622593068035943,0.0436456996148908,0.0051347881899871,0.0250320924261874,5.6735,427,748,395,143,669,889,443,222,221,1,1,0.2949690460393397,0.4514456650893248,428.72120338568936,0.5220387500857094,0.0828822733423545,0.0070724509311789,7.106369747650013e-05,0.5001231936494613,0.4514456650893248,1,1
6183.A0A5K4F1D6,382,0.0445026178010471,0.3612565445026178,0.356020942408377,0.2827225130890052,0.0811518324607329,0.013089005235602,0.0602094240837696,0.06282722513089,0.0104712041884816,0.0837696335078534,0.0235602094240837,0.06282722513089,0.031413612565445,0.094240837696335,0.0183246073298429,0.0497382198952879,0.0497382198952879,0.031413612565445,0.0732984293193717,0.0811518324607329,0.0497382198952879,0.0890052356020942,0.0104712041884816,0.0235602094240837,6.0541,118,213,125,26,205,177,96,49,47,1,1,0.2689125094679012,0.4625975300637969,327.44803121513047,0.4861112932007664,0.0565798376184032,0.0041320419689142,2.891652325773072e-05,0.4866125396085646,0.4598336958370255,1,1
6183.A0A5K4F1E0,437,0.0755148741418764,0.3386727688787185,0.3318077803203662,0.3295194508009152,0.0434782608695652,0.0274599542334096,0.0755148741418764,0.0434782608695652,0.045766590389016,0.0366132723112128,0.0366132723112128,0.0709382151029748,0.045766590389016,0.1350114416475972,0.0205949656750572,0.0732265446224256,0.0366132723112128,0.0503432494279176,0.045766590389016,0.0640732265446224,0.0640732265446224,0.0549199084668192,0.0068649885583524,0.022883295194508,6.0712,103,208,133,49,219,218,108,56,52,1,1,0.2863528569579873,0.4446668257208246,420.1857712104882,0.5319392815888778,0.0805142083897158,0.006531424182736,4.289655221008256e-05,0.5000804060211386,0.4446668257208246,1,1
6183.A0A5K4F1E7,800,0.06625,0.315,0.3949999999999999,0.29,0.0525,0.02625,0.05125,0.055,0.0225,0.04,0.0225,0.065,0.075,0.10125,0.03125,0.06625,0.0425,0.035,0.04,0.12,0.0675,0.0425,0.00625,0.0375,8.1204,245,407,209,71,374,426,195,110,85,1,1,0.2529040510522222,0.3904384428672381,298.18237707458974,0.431982634504468,0.0482916102841678,0.0038779596643606,4.918945600517805e-05,0.4873428235599532,0.3904384428672381,1,1
6183.A0A5K4F1F8,3772,0.0885471898197242,0.2979851537645811,0.3966065747613997,0.3054082714740191,0.0434782608695652,0.0177624602332979,0.0567338282078472,0.0371155885471898,0.0352598091198303,0.0670731707317073,0.0304878048780487,0.0567338282078472,0.0363202545068928,0.0957051961823966,0.0159066808059384,0.0737009544008483,0.048780487804878,0.0511664899257688,0.0546129374337221,0.1139978791092258,0.0652173913043478,0.0466595970307529,0.0145811240721102,0.0387062566277836,7.3064,1160,2012,915,449,1813,1959,812,458,354,1,1,0.2349118432288806,0.202296484003801,316.8625969470451,0.2679200259627435,0.0520974289580514,0.0038269115994165,0.0003121647945398,0.4967864886773822,0.202296484003801,1,1
6183.A0A5K4F1G1,758,0.0699208443271767,0.3562005277044855,0.3601583113456464,0.2836411609498681,0.0646437994722955,0.0131926121372031,0.0488126649076517,0.0554089709762532,0.0356200527704485,0.0554089709762532,0.0316622691292876,0.0527704485488126,0.0567282321899736,0.1068601583113456,0.025065963060686,0.0395778364116095,0.0554089709762532,0.0395778364116095,0.0646437994722955,0.104221635883905,0.0474934036939313,0.0686015831134564,0.0052770448548812,0.0290237467018469,9.2177,216,377,222,77,388,370,195,116,79,1,1,0.3413534377243351,0.3370624928444012,643.2152821816088,0.4755671425684815,0.1392083897158322,0.0171802145363863,0.0001973730653641,0.5268784771748763,0.3370624928444012,1,1
6183.A0A5K4F1G3,437,0.0617848970251716,0.2723112128146453,0.4118993135011441,0.3157894736842105,0.0503432494279176,0.0366132723112128,0.0594965675057208,0.0434782608695652,0.0183066361556064,0.0274599542334096,0.0389016018306636,0.0526315789473684,0.05720823798627,0.068649885583524,0.011441647597254,0.0640732265446224,0.0617848970251716,0.0480549199084668,0.0503432494279176,0.1418764302059496,0.0732265446224256,0.0526315789473684,0.0137299771167048,0.0297482837528604,7.7197,144,248,98,44,185,252,109,64,45,1,1,0.2521802783467557,0.3183501471447056,418.3865209151356,0.424770569994106,0.0790764546684709,0.0054545763671129,7.528254517290079e-05,0.5067571048400952,0.3183501471447056,1,1
6183.A0A5K4F1G4,553,0.0433996383363472,0.3580470162748643,0.3562386980108499,0.2857142857142857,0.0578661844484629,0.0126582278481012,0.0433996383363472,0.0596745027124773,0.0253164556962025,0.0578661844484629,0.0379746835443038,0.0415913200723327,0.0922242314647378,0.0994575045207956,0.0216998191681736,0.050632911392405,0.0397830018083182,0.0343580470162748,0.0849909584086799,0.0723327305605786,0.0849909584086799,0.0650994575045208,0.0018083182640144,0.0162748643761302,10.7742,158,268,146,45,243,310,176,119,57,1,1,0.2755041281549806,0.4008115374435576,437.3861377143649,0.4882486178785019,0.0851657645466847,0.0067310765995522,0.00019933507024,0.5012167574839718,0.3976340566333873,1,1
6183.A0A5K4F1G8,852,0.0845070422535211,0.3309859154929577,0.3450704225352112,0.323943661971831,0.0539906103286385,0.0352112676056338,0.0410798122065727,0.0598591549295774,0.0481220657276995,0.0669014084507042,0.034037558685446,0.0516431924882629,0.0539906103286385,0.0880281690140845,0.0246478873239436,0.0481220657276995,0.0586854460093896,0.0422535211267605,0.062206572769953,0.0762910798122065,0.056338028169014,0.062206572769953,0.0082159624413145,0.028169014084507,8.3245,246,425,218,101,448,404,214,128,86,1,1,0.2844760158882963,0.2759482245395709,445.3063072901885,0.3523560845170277,0.086349797023004,0.0069979428415532,0.0001903527937679,0.5084321163639437,0.2759482245395709,1,1
6183.A0A5K4F1H2,491,0.0936863543788187,0.3177189409368635,0.3625254582484725,0.319755600814664,0.0427698574338085,0.020366598778004,0.0305498981670061,0.0427698574338085,0.0488798370672097,0.0468431771894093,0.0346232179226069,0.054989816700611,0.0468431771894093,0.0916496945010183,0.0162932790224032,0.0427698574338085,0.0692464358452138,0.0509164969450101,0.0733197556008146,0.1262729124236252,0.0692464358452138,0.0468431771894093,0.0122199592668024,0.0325865580448065,10.1161,150,243,116,63,237,254,112,76,36,1,1,0.3016828098264483,0.2994710031347962,218.1894097450556,0.3375008172781335,0.027063599458728,0.0026008281216445,2.910590937408245e-05,0.4799203436740489,0.2994710031347962,1,1
6183.A0A5K4F1H5,508,0.0649606299212598,0.297244094488189,0.4232283464566929,0.2795275590551181,0.0511811023622047,0.0216535433070866,0.0590551181102362,0.0551181102362204,0.0255905511811023,0.0413385826771653,0.0236220472440944,0.0472440944881889,0.0570866141732283,0.0669291338582677,0.0137795275590551,0.1200787401574803,0.0433070866141732,0.0688976377952756,0.0413385826771653,0.1023622047244094,0.0452755905511811,0.076771653543307,0.0137795275590551,0.0255905511811023,6.2358,133,285,123,45,217,291,120,62,58,1,1,0.2596918035686063,0.2269490644490644,273.4614906177987,0.2496470300409025,0.0406799729364005,0.0034605070987588,7.111040525230097e-05,0.4919572297923729,0.2269490644490644,1,1
6183.A0A5K4F1I6,949,0.0547945205479452,0.3519494204425711,0.3962065331928345,0.2518440463645943,0.0410958904109589,0.0147523709167544,0.0874604847207587,0.0821917808219178,0.0295047418335089,0.0252897787144362,0.0126448893572181,0.0737618545837724,0.0800842992623814,0.1022128556375131,0.0210748155953635,0.0674394099051633,0.042149631190727,0.0442571127502634,0.0611169652265542,0.0937829293993677,0.0516332982086406,0.0442571127502634,0.0073761854583772,0.017913593256059,4.9841,215,444,248,64,398,551,307,146,161,1,1,0.2724154992004193,0.4383344521518609,218.46524483950083,0.4385956175058029,0.0280784844384303,0.0022157598420455,6.913560188892036e-05,0.4739086935120868,0.4278200414952863,1,1
6183.A0A5K4F1J9,966,0.0890269151138716,0.3136645962732919,0.3747412008281574,0.3115942028985507,0.0383022774327122,0.015527950310559,0.0652173913043478,0.0434782608695652,0.0403726708074534,0.036231884057971,0.0372670807453416,0.0590062111801242,0.046583850931677,0.1159420289855072,0.0196687370600414,0.0766045548654244,0.046583850931677,0.0351966873706004,0.0610766045548654,0.10351966873706,0.0600414078674948,0.0507246376811594,0.0113871635610766,0.0372670807453416,7.5312,245,476,255,122,455,511,245,140,105,1,1,0.3515651721900733,0.3276072897734229,477.7815497077886,0.3771212231870688,0.0948917456021651,0.0103581766375806,8.172501944659636e-05,0.5123090254417878,0.3276072897734229,1,1
6183.A0A5K4F1L7,590,0.0745762711864406,0.2813559322033898,0.3796610169491525,0.3389830508474576,0.0305084745762711,0.0220338983050847,0.0796610169491525,0.0610169491525423,0.0220338983050847,0.047457627118644,0.0220338983050847,0.1016949152542373,0.0627118644067796,0.1067796610169491,0.0169491525423728,0.0881355932203389,0.0423728813559322,0.035593220338983,0.0305084745762711,0.059322033898305,0.0745762711864406,0.0440677966101694,0.0101694915254237,0.0423728813559322,4.6467,138,288,167,57,287,303,151,68,83,1,1,0.2620062732783153,0.2820313618598632,397.5490870489284,0.355494569034422,0.0734945872801082,0.0054281014513685,0.0001170655329837,0.5049403788681823,0.2820313618598632,1,1
